id,ACTION
5372,0.936321
5373,0.387202
5374,0.945918
5375,0.946478
5376,0.335775
5377,0.877927
5378,0.942859
5379,0.921932
5380,0.985853
5381,0.893308
5382,0.941562
5383,0.893717
5384,0.944759
5385,0.956065
5386,0.946131
5387,0.944453
5388,0.931488
5389,0.949121
5390,0.970797
5391,0.954578
5392,0.923337
5393,0.948756
5394,0.953608
5395,0.955724
5396,0.948891
5397,0.943055
5398,0.970049
5399,0.948781
5400,0.949755
5401,0.870542
5402,0.938004
5403,0.909282
5404,0.959799
5405,0.921967
5406,0.944434
5407,0.944434
5408,0.914816
5409,0.952973
5410,0.948899
5411,0.945319
5412,0.955047
5413,0.935255
5414,0.962032
5415,0.959037
5416,0.807088
5417,0.961359
5418,0.966869
5419,0.969604
5420,0.702747
5421,0.941585
5422,0.963354
5423,0.700437
5424,0.965970
5425,0.949108
5426,0.882613
5427,0.981197
5428,0.945873
5429,0.987830
5430,0.936198
5431,0.953262
5432,0.981374
5433,0.951991
5434,0.962190
5435,0.942771
5436,0.957933
5437,0.985999
5438,0.964272
5439,0.956635
5440,0.935749
5441,0.957191
5442,0.970672
5443,0.950654
5444,0.973323
5445,0.955852
5446,0.960842
5447,0.943361
5448,0.936599
5449,0.943873
5450,0.942662
5451,0.947155
5452,0.960946
5453,0.895409
5454,0.947340
5455,0.908947
5456,0.956325
5457,0.936897
5458,0.930657
5459,0.900536
5460,0.951457
5461,0.894700
5462,0.914942
5463,0.892105
5464,0.947671
5465,0.952459
5466,0.953309
5467,0.929856
5468,0.951765
5469,0.944269
5470,0.967640
5471,0.940777
5472,0.955055
5473,0.948953
5474,0.962771
5475,0.989158
5476,0.859824
5477,0.981654
5478,0.959638
5479,0.961773
5480,0.985617
5481,0.946239
5482,0.950596
5483,0.405300
5484,0.910222
5485,0.783298
5486,0.930887
5487,0.991328
5488,0.936780
5489,0.945830
5490,0.622572
5491,0.934412
5492,0.639244
5493,0.933221
5494,0.947642
5495,0.982913
5496,0.958190
5497,0.801011
5498,0.956589
5499,0.966706
5500,0.967156
5501,0.957163
5502,0.946105
5503,0.963966
5504,0.834321
5505,0.950348
5506,0.961081
5507,0.937946
5508,0.588384
5509,0.946078
5510,0.519244
5511,0.957855
5512,0.957711
5513,0.974088
5514,0.985125
5515,0.956578
5516,0.945483
5517,0.952218
5518,0.967278
5519,0.960784
5520,0.969595
5521,0.880276
5522,0.951949
5523,0.985415
5524,0.962293
5525,0.930558
5526,0.866102
5527,0.935695
5528,0.968130
5529,0.953394
5530,0.964890
5531,0.927790
5532,0.866137
5533,0.870339
5534,0.897141
5535,0.960647
5536,0.988442
5537,0.835723
5538,0.959842
5539,0.924995
5540,0.938723
5541,0.929542
5542,0.951531
5543,0.814397
5544,0.991460
5545,0.927369
5546,0.920045
5547,0.939234
5548,0.918700
5549,0.958215
5550,0.958692
5551,0.965209
5552,0.750293
5553,0.953739
5554,0.951595
5555,0.741942
5556,0.956759
5557,0.359361
5558,0.911702
5559,0.912857
5560,0.933056
5561,0.955207
5562,0.928674
5563,0.943685
5564,0.884568
5565,0.958080
5566,0.954047
5567,0.830243
5568,0.961408
5569,0.908935
5570,0.966974
5571,0.939134
5572,0.925031
5573,0.951666
5574,0.950279
5575,0.970473
5576,0.913875
5577,0.967944
5578,0.948233
5579,0.934825
5580,0.939923
5581,0.947414
5582,0.970166
5583,0.921385
5584,0.949608
5585,0.905951
5586,0.939252
5587,0.966656
5588,0.919098
5589,0.783763
5590,0.956227
5591,0.957402
5592,0.970914
5593,0.774731
5594,0.918313
5595,0.939232
5596,0.943440
5597,0.937744
5598,0.965933
5599,0.677706
5600,0.939061
5601,0.750029
5602,0.847579
5603,0.942951
5604,0.945577
5605,0.938650
5606,0.839938
5607,0.944629
5608,0.930049
5609,0.951544
5610,0.952612
5611,0.964979
5612,0.960680
5613,0.926595
5614,0.804905
5615,0.937342
5616,0.948733
5617,0.960921
5618,0.710421
5619,0.905847
5620,0.968793
5621,0.989327
5622,0.934799
5623,0.945536
5624,0.915401
5625,0.900577
5626,0.415162
5627,0.962623
5628,0.942777
5629,0.943822
5630,0.944085
5631,0.953100
5632,0.943450
5633,0.947388
5634,0.955994
5635,0.947901
5636,0.953479
5637,0.920092
5638,0.954419
5639,0.959648
5640,0.932437
5641,0.966763
5642,0.949807
5643,0.950862
5644,0.949518
5645,0.974670
5646,0.960813
5647,0.941477
5648,0.959261
5649,0.939395
5650,0.927314
5651,0.911230
5652,0.979569
5653,0.928915
5654,0.944471
5655,0.961605
5656,0.936995
5657,0.974553
5658,0.972917
5659,0.848350
5660,0.967565
5661,0.893631
5662,0.961460
5663,0.978548
5664,0.946548
5665,0.954151
5666,0.976259
5667,0.913878
5668,0.954289
5669,0.944139
5670,0.946842
5671,0.956972
5672,0.983675
5673,0.950217
5674,0.961065
5675,0.957782
5676,0.935456
5677,0.959641
5678,0.959205
5679,0.874071
5680,0.483176
5681,0.894817
5682,0.945294
5683,0.594342
5684,0.643789
5685,0.952770
5686,0.983266
5687,0.895846
5688,0.933197
5689,0.974390
5690,0.947988
5691,0.949118
5692,0.928486
5693,0.940248
5694,0.552796
5695,0.919060
5696,0.944534
5697,0.934859
5698,0.965399
5699,0.947018
5700,0.957570
5701,0.972220
5702,0.950848
5703,0.947592
5704,0.969198
5705,0.570583
5706,0.795351
5707,0.371281
5708,0.964905
5709,0.941026
5710,0.940024
5711,0.964644
5712,0.953404
5713,0.847242
5714,0.951708
5715,0.946739
5716,0.957615
5717,0.276102
5718,0.934231
5719,0.895825
5720,0.966989
5721,0.958238
5722,0.931154
5723,0.907075
5724,0.948809
5725,0.952643
5726,0.989668
5727,0.945267
5728,0.944057
5729,0.939333
5730,0.932617
5731,0.961496
5732,0.967691
5733,0.946581
5734,0.943362
5735,0.559949
5736,0.547281
5737,0.978056
5738,0.946813
5739,0.942314
5740,0.960488
5741,0.953144
5742,0.935468
5743,0.924252
5744,0.952826
5745,0.941869
5746,0.854194
5747,0.928215
5748,0.948980
5749,0.850631
5750,0.952411
5751,0.951890
5752,0.976713
5753,0.751465
5754,0.956795
5755,0.931781
5756,0.519244
5757,0.853216
5758,0.940968
5759,0.945319
5760,0.970801
5761,0.952503
5762,0.943530
5763,0.952275
5764,0.596030
5765,0.880325
5766,0.941557
5767,0.986005
5768,0.965394
5769,0.481607
5770,0.932522
5771,0.961779
5772,0.966888
5773,0.946279
5774,0.938981
5775,0.750293
5776,0.930786
5777,0.967294
5778,0.960010
5779,0.956613
5780,0.971537
5781,0.964158
5782,0.939702
5783,0.952334
5784,0.955646
5785,0.615007
5786,0.968869
5787,0.939644
5788,0.948014
5789,0.741124
5790,0.956493
5791,0.918442
5792,0.944807
5793,0.858522
5794,0.922581
5795,0.500049
5796,0.954616
5797,0.942540
5798,0.898779
5799,0.972439
5800,0.927654
5801,0.762984
5802,0.926239
5803,0.960120
5804,0.964538
5805,0.963826
5806,0.914460
5807,0.952121
5808,0.967440
5809,0.888510
5810,0.949489
5811,0.954569
5812,0.934158
5813,0.934005
5814,0.930810
5815,0.949577
5816,0.943391
5817,0.868738
5818,0.941979
5819,0.954395
5820,0.972345
5821,0.990107
5822,0.937102
5823,0.926816
5824,0.444715
5825,0.962256
5826,0.957499
5827,0.901714
5828,0.762673
5829,0.944098
5830,0.848136
5831,0.967247
5832,0.962811
5833,0.992703
5834,0.970128
5835,0.948817
5836,0.958177
5837,0.960188
5838,0.912972
5839,0.914760
5840,0.882088
5841,0.951874
5842,0.916371
5843,0.964191
5844,0.953098
5845,0.964611
5846,0.963241
5847,0.856430
5848,0.918650
5849,0.947704
5850,0.932386
5851,0.948432
5852,0.957838
5853,0.949556
5854,0.936635
5855,0.949570
5856,0.807679
5857,0.765160
5858,0.883068
5859,0.842962
5860,0.950272
5861,0.505941
5862,0.977283
5863,0.864428
5864,0.936059
5865,0.893700
5866,0.951153
5867,0.346517
5868,0.940028
5869,0.941849
5870,0.963396
5871,0.416003
5872,0.907668
5873,0.948953
5874,0.957809
5875,0.958451
5876,0.952658
5877,0.941484
5878,0.908136
5879,0.863286
5880,0.920693
5881,0.951409
5882,0.919749
5883,0.950234
5884,0.967768
5885,0.911811
5886,0.930005
5887,0.956972
5888,0.961869
5889,0.780090
5890,0.894440
5891,0.937155
5892,0.892504
5893,0.962583
5894,0.948677
5895,0.970427
5896,0.961940
5897,0.948075
5898,0.987429
5899,0.975303
5900,0.940526
5901,0.963464
5902,0.945048
5903,0.953390
5904,0.910318
5905,0.948953
5906,0.930328
5907,0.941812
5908,0.968435
5909,0.921210
5910,0.968142
5911,0.936168
5912,0.964875
5913,0.947446
5914,0.953171
5915,0.961132
5916,0.254063
5917,0.962602
5918,0.948168
5919,0.927547
5920,0.927224
5921,0.972349
5922,0.938301
5923,0.874579
5924,0.944356
5925,0.962878
5926,0.956673
5927,0.971369
5928,0.855111
5929,0.943553
5930,0.965887
5931,0.929006
5932,0.449033
5933,0.954536
5934,0.951368
5935,0.951114
5936,0.891574
5937,0.618374
5938,0.933473
5939,0.947245
5940,0.967894
5941,0.962653
5942,0.916168
5943,0.965086
5944,0.906049
5945,0.888444
5946,0.958265
5947,0.965794
5948,0.905345
5949,0.981243
5950,0.947621
5951,0.957355
5952,0.939978
5953,0.932430
5954,0.948159
5955,0.963248
5956,0.944131
5957,0.949610
5958,0.955061
5959,0.895631
5960,0.924989
5961,0.757816
5962,0.930323
5963,0.958474
5964,0.933535
5965,0.913464
5966,0.923639
5967,0.938034
5968,0.950015
5969,0.956864
5970,0.932922
5971,0.771402
5972,0.928276
5973,0.959954
5974,0.960607
5975,0.846130
5976,0.925594
5977,0.926401
5978,0.958220
5979,0.951173
5980,0.930865
5981,0.953759
5982,0.767889
5983,0.948780
5984,0.967022
5985,0.912478
5986,0.932947
5987,0.940808
5988,0.926170
5989,0.942969
5990,0.968829
5991,0.824288
5992,0.986139
5993,0.943180
5994,0.949626
5995,0.947186
5996,0.958710
5997,0.921636
5998,0.945667
5999,0.724320
6000,0.941029
6001,0.940532
6002,0.620019
6003,0.679428
6004,0.956770
6005,0.887823
6006,0.954737
6007,0.949250
6008,0.931531
6009,0.933098
6010,0.958599
6011,0.802520
6012,0.799780
6013,0.941975
6014,0.958121
6015,0.943115
6016,0.924137
6017,0.682318
6018,0.894342
6019,0.934090
6020,0.790264
6021,0.956848
6022,0.989773
6023,0.921961
6024,0.942162
6025,0.951917
6026,0.935285
6027,0.936599
6028,0.919278
6029,0.941514
6030,0.960973
6031,0.936051
6032,0.950417
6033,0.935263
6034,0.909403
6035,0.589212
6036,0.897112
6037,0.966995
6038,0.980332
6039,0.960404
6040,0.953062
6041,0.948617
6042,0.943477
6043,0.957478
6044,0.971621
6045,0.952840
6046,0.944202
6047,0.962836
6048,0.927589
6049,0.902921
6050,0.942975
6051,0.960750
6052,0.958106
6053,0.967484
6054,0.860584
6055,0.950028
6056,0.903047
6057,0.920723
6058,0.949605
6059,0.857917
6060,0.966869
6061,0.956673
6062,0.953678
6063,0.922461
6064,0.726204
6065,0.937015
6066,0.925553
6067,0.932181
6068,0.944550
6069,0.922916
6070,0.895551
6071,0.927090
6072,0.949176
6073,0.950580
6074,0.979959
6075,0.953320
6076,0.947784
6077,0.924482
6078,0.867087
6079,0.903100
6080,0.965918
6081,0.960330
6082,0.951431
6083,0.943030
6084,0.893036
6085,0.976711
6086,0.954065
6087,0.981061
6088,0.966864
6089,0.948578
6090,0.951661
6091,0.956152
6092,0.939429
6093,0.895449
6094,0.934696
6095,0.959097
6096,0.946174
6097,0.951486
6098,0.947752
6099,0.905184
6100,0.796367
6101,0.955411
6102,0.947015
6103,0.947698
6104,0.970220
6105,0.993573
6106,0.971917
6107,0.971089
6108,0.932314
6109,0.960037
6110,0.955020
6111,0.904898
6112,0.965540
6113,0.941077
6114,0.874773
6115,0.941251
6116,0.938735
6117,0.933673
6118,0.955203
6119,0.953128
6120,0.956174
6121,0.895425
6122,0.950673
6123,0.992504
6124,0.920820
6125,0.907981
6126,0.977696
6127,0.925485
6128,0.945519
6129,0.660928
6130,0.963989
6131,0.959139
6132,0.943071
6133,0.894503
6134,0.902402
6135,0.933299
6136,0.924098
6137,0.962154
6138,0.352723
6139,0.951150
6140,0.887284
6141,0.952976
6142,0.905715
6143,0.679589
6144,0.983132
6145,0.955644
6146,0.973426
6147,0.953411
6148,0.954019
6149,0.955520
6150,0.954364
6151,0.961729
6152,0.877916
6153,0.962425
6154,0.942098
6155,0.939064
6156,0.928003
6157,0.940536
6158,0.965908
6159,0.861149
6160,0.937614
6161,0.983770
6162,0.936504
6163,0.517779
6164,0.952737
6165,0.973887
6166,0.931179
6167,0.938531
6168,0.687496
6169,0.948953
6170,0.932466
6171,0.958580
6172,0.961412
6173,0.960330
6174,0.949298
6175,0.920502
6176,0.944873
6177,0.951535
6178,0.575325
6179,0.943821
6180,0.955196
6181,0.973999
6182,0.916773
6183,0.948117
6184,0.957136
6185,0.975038
6186,0.880004
6187,0.941123
6188,0.984587
6189,0.970616
6190,0.959421
6191,0.967710
6192,0.918010
6193,0.940660
6194,0.716353
6195,0.944841
6196,0.587766
6197,0.938085
6198,0.963939
6199,0.935472
6200,0.574133
6201,0.925795
6202,0.928913
6203,0.887668
6204,0.953595
6205,0.941047
6206,0.939629
6207,0.946421
6208,0.945831
6209,0.901546
6210,0.924980
6211,0.971990
6212,0.951115
6213,0.950482
6214,0.956488
6215,0.842333
6216,0.962379
6217,0.708339
6218,0.951316
6219,0.944322
6220,0.951375
6221,0.973053
6222,0.959313
6223,0.960237
6224,0.955180
6225,0.990549
6226,0.925263
6227,0.957256
6228,0.951300
6229,0.950446
6230,0.951499
6231,0.867780
6232,0.951979
6233,0.946437
6234,0.907511
6235,0.943260
6236,0.884878
6237,0.898290
6238,0.974927
6239,0.951362
6240,0.956654
6241,0.957490
6242,0.974536
6243,0.912114
6244,0.950919
6245,0.957449
6246,0.851978
6247,0.807855
6248,0.907969
6249,0.966705
6250,0.938165
6251,0.927961
6252,0.984350
6253,0.933814
6254,0.852242
6255,0.959973
6256,0.969591
6257,0.967184
6258,0.948363
6259,0.938537
6260,0.936273
6261,0.953589
6262,0.930485
6263,0.955161
6264,0.787173
6265,0.935903
6266,0.889902
6267,0.957289
6268,0.955926
6269,0.969657
6270,0.878936
6271,0.955513
6272,0.968919
6273,0.611860
6274,0.962518
6275,0.918639
6276,0.946938
6277,0.948491
6278,0.904221
6279,0.698370
6280,0.943880
6281,0.876035
6282,0.962231
6283,0.830095
6284,0.960863
6285,0.977108
6286,0.962684
6287,0.947305
6288,0.981944
6289,0.956344
6290,0.814113
6291,0.948700
6292,0.963451
6293,0.908762
6294,0.952838
6295,0.928876
6296,0.930519
6297,0.933360
6298,0.804214
6299,0.953932
6300,0.912342
6301,0.895536
6302,0.962019
6303,0.920013
6304,0.955922
6305,0.944916
6306,0.963812
6307,0.984775
6308,0.942206
6309,0.961709
6310,0.911224
6311,0.781445
6312,0.954903
6313,0.941961
6314,0.973206
6315,0.941089
6316,0.947697
6317,0.958428
6318,0.963692
6319,0.723141
6320,0.954334
6321,0.980509
6322,0.756464
6323,0.937921
6324,0.955402
6325,0.951574
6326,0.939968
6327,0.960843
6328,0.964508
6329,0.594859
6330,0.955218
6331,0.947141
6332,0.926581
6333,0.970374
6334,0.947056
6335,0.974578
6336,0.899354
6337,0.971343
6338,0.829531
6339,0.951610
6340,0.950032
6341,0.872711
6342,0.932526
6343,0.929042
6344,0.939537
6345,0.923210
6346,0.945591
6347,0.913118
6348,0.911095
6349,0.957236
6350,0.941219
6351,0.921675
6352,0.960314
6353,0.961227
6354,0.927440
6355,0.950322
6356,0.965287
6357,0.946081
6358,0.652660
6359,0.979154
6360,0.947803
6361,0.914450
6362,0.904914
6363,0.960824
6364,0.906666
6365,0.941592
6366,0.970545
6367,0.959123
6368,0.944002
6369,0.804578
6370,0.928149
6371,0.952106
6372,0.944531
6373,0.581481
6374,0.551533
6375,0.943567
6376,0.560981
6377,0.956485
6378,0.814528
6379,0.832531
6380,0.971898
6381,0.979659
6382,0.934435
6383,0.932044
6384,0.958016
6385,0.955092
6386,0.942310
6387,0.927064
6388,0.971555
6389,0.961623
6390,0.910222
6391,0.952448
6392,0.971000
6393,0.950131
6394,0.980767
6395,0.921875
6396,0.968275
6397,0.965943
6398,0.930876
6399,0.954133
6400,0.920372
6401,0.947602
6402,0.932321
6403,0.775181
6404,0.445629
6405,0.958783
6406,0.934335
6407,0.927066
6408,0.936339
6409,0.498431
6410,0.971797
6411,0.957865
6412,0.827119
6413,0.953906
6414,0.947990
6415,0.355596
6416,0.671447
6417,0.951179
6418,0.941561
6419,0.953618
6420,0.949981
6421,0.715743
6422,0.946843
6423,0.950901
6424,0.943230
6425,0.920506
6426,0.887542
6427,0.953528
6428,0.961974
6429,0.926981
6430,0.954755
6431,0.946236
6432,0.961181
6433,0.918168
6434,0.941557
6435,0.961312
6436,0.944584
6437,0.947689
6438,0.847619
6439,0.915147
6440,0.960973
6441,0.940906
6442,0.905916
6443,0.793672
6444,0.985363
6445,0.824316
6446,0.969002
6447,0.968979
6448,0.945421
6449,0.944040
6450,0.363805
6451,0.926792
6452,0.943307
6453,0.958015
6454,0.944421
6455,0.261249
6456,0.945698
6457,0.249113
6458,0.810818
6459,0.978270
6460,0.989037
6461,0.948762
6462,0.956543
6463,0.917287
6464,0.877392
6465,0.949012
6466,0.950531
6467,0.955784
6468,0.948515
6469,0.961221
6470,0.950228
6471,0.822244
6472,0.881394
6473,0.896149
6474,0.961558
6475,0.954992
6476,0.810683
6477,0.953192
6478,0.237413
6479,0.952338
6480,0.972576
6481,0.945432
6482,0.926758
6483,0.881570
6484,0.931518
6485,0.936883
6486,0.924121
6487,0.964521
6488,0.965363
6489,0.745744
6490,0.966725
6491,0.947401
6492,0.973087
6493,0.965611
6494,0.513559
6495,0.956349
6496,0.956423
6497,0.955750
6498,0.907346
6499,0.957314
6500,0.954344
6501,0.960113
6502,0.950599
6503,0.947662
6504,0.791432
6505,0.959255
6506,0.946609
6507,0.959016
6508,0.957042
6509,0.943739
6510,0.957860
6511,0.947748
6512,0.942789
6513,0.950684
6514,0.905528
6515,0.965747
6516,0.956152
6517,0.899882
6518,0.904612
6519,0.963410
6520,0.931943
6521,0.983209
6522,0.943294
6523,0.936033
6524,0.928074
6525,0.951504
6526,0.924558
6527,0.931216
6528,0.926496
6529,0.887342
6530,0.846507
6531,0.931057
6532,0.935656
6533,0.943386
6534,0.931558
6535,0.983365
6536,0.888944
6537,0.935354
6538,0.925111
6539,0.832500
6540,0.945180
6541,0.934516
6542,0.938356
6543,0.646067
6544,0.937046
6545,0.951431
6546,0.933854
6547,0.976505
6548,0.939073
6549,0.931348
6550,0.924219
6551,0.935008
6552,0.898692
6553,0.964336
6554,0.963258
6555,0.955017
6556,0.834638
6557,0.657060
6558,0.966791
6559,0.940562
6560,0.976079
6561,0.946133
6562,0.973047
6563,0.949468
6564,0.926703
6565,0.952064
6566,0.909959
6567,0.923711
6568,0.971166
6569,0.948334
6570,0.943234
6571,0.747117
6572,0.871972
6573,0.963160
6574,0.960475
6575,0.927079
6576,0.956529
6577,0.928036
6578,0.954694
6579,0.947565
6580,0.952703
6581,0.917475
6582,0.961354
6583,0.811165
6584,0.960196
6585,0.962922
6586,0.963598
6587,0.932014
6588,0.465639
6589,0.945437
6590,0.935510
6591,0.886218
6592,0.955926
6593,0.871246
6594,0.992550
6595,0.931128
6596,0.987396
6597,0.952523
6598,0.975768
6599,0.573977
6600,0.901151
6601,0.962480
6602,0.861209
6603,0.959917
6604,0.955231
6605,0.622964
6606,0.966583
6607,0.947196
6608,0.932625
6609,0.952338
6610,0.955398
6611,0.976897
6612,0.955218
6613,0.392485
6614,0.416778
6615,0.970990
6616,0.949086
6617,0.949841
6618,0.951740
6619,0.932027
6620,0.943139
6621,0.959334
6622,0.942403
6623,0.939946
6624,0.922566
6625,0.918550
6626,0.941180
6627,0.229213
6628,0.943051
6629,0.958334
6630,0.959507
6631,0.955193
6632,0.938983
6633,0.938748
6634,0.969797
6635,0.938785
6636,0.908325
6637,0.931789
6638,0.971025
6639,0.948179
6640,0.962520
6641,0.949786
6642,0.955631
6643,0.950730
6644,0.955011
6645,0.911139
6646,0.934468
6647,0.872796
6648,0.956808
6649,0.948251
6650,0.938891
6651,0.972418
6652,0.931357
6653,0.944827
6654,0.961529
6655,0.952040
6656,0.947561
6657,0.953759
6658,0.952612
6659,0.974960
6660,0.954310
6661,0.954581
6662,0.954300
6663,0.802929
6664,0.958235
6665,0.936136
6666,0.921017
6667,0.977744
6668,0.814717
6669,0.948606
6670,0.806850
6671,0.425346
6672,0.948152
6673,0.948953
6674,0.942361
6675,0.948820
6676,0.978231
6677,0.921720
6678,0.967088
6679,0.505941
6680,0.959273
6681,0.437596
6682,0.932949
6683,0.962860
6684,0.938225
6685,0.960620
6686,0.976535
6687,0.906703
6688,0.946604
6689,0.961712
6690,0.935592
6691,0.957166
6692,0.434631
6693,0.943900
6694,0.955769
6695,0.958848
6696,0.807290
6697,0.444811
6698,0.906430
6699,0.732066
6700,0.938100
6701,0.511405
6702,0.957101
6703,0.956929
6704,0.953553
6705,0.942470
6706,0.914816
6707,0.957783
6708,0.974652
6709,0.950834
6710,0.933162
6711,0.957403
6712,0.939306
6713,0.942648
6714,0.960352
6715,0.935045
6716,0.947758
6717,0.952145
6718,0.928253
6719,0.956460
6720,0.943548
6721,0.933363
6722,0.919335
6723,0.962314
6724,0.711810
6725,0.957990
6726,0.928124
6727,0.953269
6728,0.950376
6729,0.903143
6730,0.954133
6731,0.967518
6732,0.905016
6733,0.913220
6734,0.990714
6735,0.962381
6736,0.948259
6737,0.933323
6738,0.923470
6739,0.952421
6740,0.893833
6741,0.951216
6742,0.970986
6743,0.820065
6744,0.698159
6745,0.957489
6746,0.425572
6747,0.972810
6748,0.894502
6749,0.968220
6750,0.959774
6751,0.326493
6752,0.938932
6753,0.895961
6754,0.724963
6755,0.212855
6756,0.937794
6757,0.913691
6758,0.938851
6759,0.980174
6760,0.940796
6761,0.924489
6762,0.859754
6763,0.970440
6764,0.948883
6765,0.932057
6766,0.930476
6767,0.977875
6768,0.978006
6769,0.966841
6770,0.971721
6771,0.968028
6772,0.912755
6773,0.939708
6774,0.902371
6775,0.960502
6776,0.906551
6777,0.991243
6778,0.304521
6779,0.982012
6780,0.958224
6781,0.896507
6782,0.981345
6783,0.975738
6784,0.871817
6785,0.943654
6786,0.918518
6787,0.954743
6788,0.880917
6789,0.946057
6790,0.933800
6791,0.948506
6792,0.972947
6793,0.953584
6794,0.945583
6795,0.960645
6796,0.933447
6797,0.955377
6798,0.945460
6799,0.968829
6800,0.942684
6801,0.939547
6802,0.974553
6803,0.896345
6804,0.969937
6805,0.930561
6806,0.947301
6807,0.955629
6808,0.975890
6809,0.750293
6810,0.991186
6811,0.602359
6812,0.934793
6813,0.949177
6814,0.951543
6815,0.962329
6816,0.950107
6817,0.487007
6818,0.932774
6819,0.845235
6820,0.968511
6821,0.878217
6822,0.931947
6823,0.957472
6824,0.947935
6825,0.976694
6826,0.932490
6827,0.967439
6828,0.959586
6829,0.960899
6830,0.948141
6831,0.958480
6832,0.931955
6833,0.903919
6834,0.971061
6835,0.888693
6836,0.959297
6837,0.843431
6838,0.884806
6839,0.828012
6840,0.976038
6841,0.963787
6842,0.940569
6843,0.956316
6844,0.967166
6845,0.369409
6846,0.945450
6847,0.975839
6848,0.920122
6849,0.980120
6850,0.952629
6851,0.974249
6852,0.885918
6853,0.948194
6854,0.957963
6855,0.961125
6856,0.953787
6857,0.927881
6858,0.972118
6859,0.940182
6860,0.940423
6861,0.921428
6862,0.390899
6863,0.975200
6864,0.914529
6865,0.952052
6866,0.929924
6867,0.987114
6868,0.936356
6869,0.953507
6870,0.359361
6871,0.890263
6872,0.929373
6873,0.905145
6874,0.958887
6875,0.962875
6876,0.774339
6877,0.936062
6878,0.954459
6879,0.976700
6880,0.948476
6881,0.917285
6882,0.951499
6883,0.955410
6884,0.892352
6885,0.969236
6886,0.944646
6887,0.954395
6888,0.959984
6889,0.921856
6890,0.970044
6891,0.953067
6892,0.943062
6893,0.938156
6894,0.943316
6895,0.946166
6896,0.967186
6897,0.992572
6898,0.954081
6899,0.940705
6900,0.941667
6901,0.979874
6902,0.953016
6903,0.908226
6904,0.949621
6905,0.939216
6906,0.967934
6907,0.943859
6908,0.960681
6909,0.379258
6910,0.968061
6911,0.968609
6912,0.945883
6913,0.939904
6914,0.921264
6915,0.925224
6916,0.946222
6917,0.962509
6918,0.899777
6919,0.938263
6920,0.994451
6921,0.922992
6922,0.929460
6923,0.926656
6924,0.950533
6925,0.950047
6926,0.950569
6927,0.905103
6928,0.960331
6929,0.948656
6930,0.926274
6931,0.938459
6932,0.948274
6933,0.893667
6934,0.943090
6935,0.948801
6936,0.955898
6937,0.946614
6938,0.958760
6939,0.942260
6940,0.945578
6941,0.958670
6942,0.930116
6943,0.906664
6944,0.790934
6945,0.951602
6946,0.947865
6947,0.947325
6948,0.843972
6949,0.963386
6950,0.978752
6951,0.949001
6952,0.917527
6953,0.898676
6954,0.957815
6955,0.960314
6956,0.951088
6957,0.917834
6958,0.987273
6959,0.958952
6960,0.883123
6961,0.959322
6962,0.956437
6963,0.969003
6964,0.967537
6965,0.956901
6966,0.959965
6967,0.945235
6968,0.957615
6969,0.948518
6970,0.946890
6971,0.937928
6972,0.258504
6973,0.939170
6974,0.929332
6975,0.930367
6976,0.913770
6977,0.923629
6978,0.930517
6979,0.966850
6980,0.976738
6981,0.902213
6982,0.923322
6983,0.948768
6984,0.934534
6985,0.957381
6986,0.965987
6987,0.848672
6988,0.989161
6989,0.968092
6990,0.961922
6991,0.959058
6992,0.938223
6993,0.966706
6994,0.934253
6995,0.971680
6996,0.966803
6997,0.949719
6998,0.927440
6999,0.965008
7000,0.912316
7001,0.940823
7002,0.952068
7003,0.933843
7004,0.920958
7005,0.949579
7006,0.942402
7007,0.877533
7008,0.531021
7009,0.968578
7010,0.967032
7011,0.976028
7012,0.948919
7013,0.953488
7014,0.914888
7015,0.939425
7016,0.965424
7017,0.906380
7018,0.967549
7019,0.880932
7020,0.922505
7021,0.950673
7022,0.957086
7023,0.939410
7024,0.943413
7025,0.953009
7026,0.957448
7027,0.879338
7028,0.941731
7029,0.931460
7030,0.953640
7031,0.967826
7032,0.958992
7033,0.924391
7034,0.959322
7035,0.937209
7036,0.947018
7037,0.958253
7038,0.812018
7039,0.950754
7040,0.807845
7041,0.994655
7042,0.633656
7043,0.962036
7044,0.965109
7045,0.252875
7046,0.940865
7047,0.948895
7048,0.867694
7049,0.936985
7050,0.946028
7051,0.893083
7052,0.957726
7053,0.878470
7054,0.786632
7055,0.928216
7056,0.942320
7057,0.943221
7058,0.946576
7059,0.936661
7060,0.956229
7061,0.943760
7062,0.956969
7063,0.940300
7064,0.902927
7065,0.975694
7066,0.966137
7067,0.962103
7068,0.849922
7069,0.936533
7070,0.970917
7071,0.890097
7072,0.953294
7073,0.938231
7074,0.891710
7075,0.935944
7076,0.958253
7077,0.942751
7078,0.941044
7079,0.942488
7080,0.896054
7081,0.943318
7082,0.974161
7083,0.891118
7084,0.939404
7085,0.921193
7086,0.956807
7087,0.929953
7088,0.932123
7089,0.882292
7090,0.967190
7091,0.932688
7092,0.940324
7093,0.948781
7094,0.914023
7095,0.929153
7096,0.866166
7097,0.972731
7098,0.923226
7099,0.875204
7100,0.925278
7101,0.939174
7102,0.874718
7103,0.964466
7104,0.958426
7105,0.812165
7106,0.946085
7107,0.965649
7108,0.954991
7109,0.880946
7110,0.946307
7111,0.939764
7112,0.946603
7113,0.940212
7114,0.953026
7115,0.952327
7116,0.969399
7117,0.934317
7118,0.930184
7119,0.944569
7120,0.960486
